Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Item Count,Revenue,Cost of Goods,Gross Profit,Margin,Tax
Tofu,521001,,,Wasabi,Grains,"gluten free, grains",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,1.000000,10.000000,500.000000,350.000000,150.000000,0.300000,0.000000
American Red Apple / 500g,AmericanRedApple,,NGS,Offah,Fresh Produce,,1.000000,6.000000,3.000000,5.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,497.520000,382.680000,114.840000,0.230825,0.000000
Rib eye steak ( Chemical free ) - frozen,RibeyesteakChemicalfree-frozen,,NGS,Assiut farmers,Chemical free beef,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,497.000000,395.850000,101.150000,0.203521,0.000000
Salmon steak,451001,,,Red Coral,Sea Food,Frozen,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,8.000000,496.000000,0.000000,496.000000,1.000000,0.000000
Organic crackers,201003,,,Food stores,Snacks,"Whole grain, Crackers",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,0.000000,0.000000,15.000000,495.000000,379.500000,115.500000,0.233333,0.000000
Beef liver ( Chemical free ) - frozen,BeefliverChemicalfree-frozen,,NGS,Assiut farmers,Chemical free beef,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,4.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,495.000000,396.000000,99.000000,0.200000,0.000000
Dried apricots ( chemical free ),Organicdriedapricots,,NGS,Minnie's,Dried fruits,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,1.000000,3.000000,3.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,495.000000,396.000000,99.000000,0.200000,0.000000
Wheat Grass / 500g,13,,NGS,Health Harvest,Super foods,,3.000000,7.000000,9.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.000000,494.500000,414.000000,80.500000,0.162791,0.000000
Organic brown rice flakes (toasted) / 454g,113055,,"Eden Foods, Inc.",HV,Cereal,,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,1.000000,0.000000,2.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,492.700000,421.200000,71.500000,0.145119,0.000000
Veal Ribs (Beit Kalawy) / 1kg,VealRibsBeitKalawy,,Kheir Misr,Meat & More,Fresh Beef & Poultry,,2.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,489.600000,402.000000,87.600000,0.178922,0.000000
Cherry tomato (chemical free),341051,,,MAKAR,Vegetables,"Fresh, Chemical free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,25.000000,20.000000,14.000000,61.000000,488.000000,266.160000,221.840000,0.454590,0.000000
Shamsy bread (whole grain),321002,,,Karima,Bread,Whole grain,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.000000,23.000000,11.000000,61.000000,488.000000,305.000000,183.000000,0.375000,0.000000
Salad flowers,Saladflowers,,NGS,Rafic,Fresh vegetables,,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,8.000000,9.000000,9.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.000000,486.760000,360.320000,126.440000,0.259758,0.000000
Granola bars (fruit mix),281093,,,HV,Snacks,"Weight loss, gluten free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,0.000000,9.000000,486.000000,351.000000,135.000000,0.277778,0.000000
Organic Buckwheat / 454g,113040,,Eden,Health Harvest,Grains & Cereal,,7.000000,5.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,486.000000,437.400000,48.600000,0.100000,0.000000
Beef (Tribianco) / 1kg,BeefTilibianco,,Kheir Misr,Meat & More,Fresh Beef & Poultry,,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,484.470030,330.000000,154.470030,0.318843,0.000000
Breadsticks ( gluten free ),301003,,,international company,Snacks,"gluten free, Crackers",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,3.000000,1.000000,11.000000,484.000000,387.200000,96.800000,0.200000,0.000000
Dried apple ( chemical free ) / Default,Minniesdriedapple,,NGS,Minnie's,Dried fruits,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,3.000000,7.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,483.000000,380.000000,103.000000,0.213251,0.000000
Golden Flaxseeds,GoldenFlaxseeds,,Bob's Red Mill,Health Harvest,Super foods,,2.000000,0.000000,3.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,481.800000,415.800000,66.000000,0.136986,0.000000
Digestive biscuits with chocolate ( gluten free ),301007,,,international company,Snacks,"gluten free, Cookies",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,1.000000,0.000000,13.000000,481.000000,378.300000,102.700000,0.213514,0.000000
Shea butter,Sheabutter,,Nefertari,Nefrtari,Cosmetics,Facial and body products,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,480.000000,358.000000,122.000000,0.254167,0.000000
Dried strawberris ( chemical free ) / Default,Minniesdriedstrawberris,,NGS,Minnie's,Dried fruits,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,6.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,480.000000,424.550000,55.450000,0.115521,0.000000
Coconut oil,Coconutoil,,Nefertari,Nefrtari,Cosmetics,Natural oils,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,6.000000,0.000000,2.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,476.000000,402.750000,73.250000,0.153887,0.000000
Drumsticks,Drumsticks,,,Butcher,Fresh poultry,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,9.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.000000,475.000000,380.000000,95.000000,0.200000,0.000000
Wild arame sea weed (hand harvested) / 60g,108840,,"Eden Foods, Inc.",HV,Japanese cuisine,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,472.500000,409.500000,63.000000,0.133333,0.000000
Rice chips ( Sea salt ),RicechipsSeasalt,,NGS,HV,Snacks,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,10.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,472.000000,416.000000,56.000000,0.118644,0.000000
Organic Brown Rice Pasta - Elbow,OrganicBrownRicePasta-Elbow,,Lundberg,Health Harvest,Grains & Cereal,,2.000000,4.000000,2.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,471.960000,410.400000,61.560000,0.130435,0.000000
Taosted sesamme brown rice cakes / 255g,00036-0,,Lundberg Family Farms,HV,Snacks,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,2.000000,1.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,469.000000,403.200000,65.800000,0.140299,0.000000
American Green Apple / 500g,AmericanGreenApple,,NGS,Offah,Fresh Produce,,3.000000,7.000000,7.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,468.900000,375.300000,93.600000,0.199616,0.000000
Curly frise lettuce,Curlyfrisee,,NGS,MAKAR,Fresh vegetables,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,4.000000,4.000000,4.000000,4.000000,12.000000,11.000000,14.000000,8.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.000000,465.750000,335.000000,130.750000,0.280730,0.000000
Italian basil,Italianbasil,,Kheir Misr,Rafic,Fresh vegetables,,0.000000,0.000000,0.000000,0.000000,1.000000,18.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,9.000000,13.000000,9.000000,14.000000,5.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.000000,465.099741,391.230000,73.869741,0.158826,0.000000
Kale (chemical free),Kalechemicalfree,,,Tabiey,Chemical free vegetables,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,15.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.000000,464.100000,357.000000,107.100000,0.230769,0.000000
Pink grapfruit,20020,,,Agrovate,Fruits,Fresh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.000000,20.000000,0.000000,72.000000,462.000000,300.000000,162.000000,0.350649,0.000000
Oat bran,281077,,,HV,Cereal,"Super food, Weight loss, gluten free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,5.000000,11.000000,462.000000,330.000000,132.000000,0.285714,0.000000
Red onions,Redonions,,Kheir Misr,Rafic,Fresh vegetables,,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,9.000000,6.000000,4.000000,5.000000,4.000000,4.000000,2.000000,3.000000,4.000000,5.000000,2.000000,4.000000,7.000000,6.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.000000,460.300000,343.980000,116.320000,0.252705,0.000000
Green tea / 300g,140170,,NGS,IMN,Tea,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,458.500000,375.400000,83.100000,0.181243,0.000000
Grean tea with rose hips & petals (organic),281107,,,HV,Herbal Drinks,"Weight loss, Organic, Tea",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,2.000000,1.000000,12.000000,456.000000,315.000000,141.000000,0.309211,0.000000
Beef Shanks (Mowaz) / 1kg,BeefShanksMowaz,,Kheir Misr,Meat & More,Fresh Beef & Poultry,,1.000000,2.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,455.760000,347.600000,108.160000,0.237318,0.000000
Granola Honey Oat / 340g,1278C124,,Bob's Red Mill,Health Harvest,Grains & Cereal,,2.000000,6.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,455.400000,396.000000,59.400000,0.130435,0.000000
Hurghada delivery fee,Hurghadadeliveryfee,,Freight,Freight,General,,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,2.000000,2.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,455.000000,0.000000,455.000000,1.000000,0.000000
Spelt bread (loaf),401008,,,Ovio,Bread,Whole grain,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.000000,4.000000,0.000000,23.000000,454.800000,348.400000,106.400000,0.233949,0.000000
Baby yellow carrots,Babycarrots,,Kheir Misr,Rafic,Fresh vegetables,,0.000000,0.000000,0.000000,0.000000,6.000000,22.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.000000,453.490000,346.570000,106.920000,0.235771,0.000000
cocoa wafer cacao ( gluten free ),scharWafercacao,,Schar,international company,Cookies,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,1.000000,0.000000,2.000000,1.000000,3.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,453.000000,323.000000,130.000000,0.286976,0.000000
Broccoli (chemical free),501007,,,Tabiey,Vegetables,"Fresh, Chemical free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,37.000000,2.000000,0.000000,41.000000,451.000000,348.500000,102.500000,0.227273,0.000000
